時刻,窓温度_℃,窓湿度_%,窓気圧_hPa,窓照度_lux,室内温度_℃,室内湿度_%,室内照度_level,label
,,,,,,,,"全開0, 全閉100"
2025/8/29 11:16,30.21,50,1013.25,4805.83,26.2,51,6,0
2025/8/29 11:21,30.79,50,1013.25,5390.83,25.9,53,6,0
2025/8/29 11:26,31.34,50,1013.25,5380,26.2,56,6,---
2025/8/29 11:31,31.33,50,1013.25,5179.17,26.4,57,4,0
2025/8/29 11:36,31.54,50,1013.25,4971.67,26.6,57,5,0
2025/8/29 11:41,32.21,50,1013.25,5025.83,26.8,57,5,0
2025/8/29 11:46,32.54,50,1013.25,5180,27.2,57,5,0
2025/8/29 11:51,32.96,50,1013.25,5616.67,27.2,57,5,0
2025/8/29 11:56,33.85,50,1013.25,9544.17,27.2,57,5,0
2025/8/29 12:01,36.53,50,1013.25,11983.33,27.4,57,5,0
2025/8/29 12:06,38.18,50,1013.25,13236.67,27.6,57,5,0
2025/8/29 12:11,40.05,50,1013.25,15101.67,27.8,57,5,0
2025/8/29 12:16,40.83,50,1013.25,16486.67,27.8,57,5,0
2025/8/29 12:21,39.92,50,1013.25,17810,27,56,5,0
2025/8/29 12:26,41.07,50,1013.25,19271.67,26.7,54,5,0
2025/8/29 12:31,41.63,50,1013.25,20620.83,26.3,52,5,50
2025/8/29 12:36,42.59,50,1013.25,21890,25.9,52,5,50
2025/8/29 12:42,42.72,50,1013.25,24612.5,25.9,52,5,50
2025/8/29 12:47,42.97,50,1013.25,25909.17,25.9,52,5,50
2025/8/29 12:52,44.01,50,1013.25,26465.83,25.9,52,5,50
2025/8/29 12:57,43.83,50,1013.25,27212.5,25.8,54,5,50
2025/8/29 13:01,44.61,50,1013.25,28725,25.8,54,5,75
2025/8/29 13:06,44.22,50,1013.25,26191.67,25.8,54,5,75
2025/8/29 13:11,42.28,50,1013.25,23029.17,25.8,52,5,75
2025/8/29 13:16,36.32,50,1013.25,16423.33,25.8,52,5,75
2025/8/29 13:21,42.96,50,1013.25,26953.33,25.8,52,5,75
2025/8/29 13:26,47.28,50,1013.25,31648.33,26.2,56,5,---
2025/8/29 13:31,49.09,50,1013.25,31966.67,26.2,56,5,75
2025/8/29 13:37,47.8,50,1013.25,32255,26.6,56,5,75
2025/8/29 13:42,47.62,50,1013.25,32371.67,26.4,54,5,75
2025/8/29 13:47,47.24,50,1013.25,32476.67,26,55,5,75
2025/8/29 13:52,47.26,50,1013.25,32980,26,55,5,75
2025/8/29 13:57,46.8,50,1013.25,33049.17,25.9,53,5,75
2025/8/29 14:02,47.21,50,1013.25,33244.17,25.9,53,5,75
2025/8/29 14:07,47.49,50,1013.25,33476.67,25.9,53,5,75
2025/8/29 14:12,47.18,50,1013.25,33700,25.5,54,5,75
2025/8/29 14:17,47.11,50,1013.25,33633.33,25.5,54,5,75
2025/8/29 14:22,47.42,50,1013.25,34207.5,25.5,54,5,75
2025/8/29 14:32,48.33,50,1013.25,35026.67,25.3,53,5,75
2025/8/29 14:39,39.8,50,1013.25,11329.17,25.5,53,5,75
2025/8/29 14:44,37.05,50,1013.25,15112.5,25.5,51,4,75
2025/8/29 15:12,45.98,50,1013.25,32779.17,25.3,51,4,75
2025/8/29 15:13,45.47,50,1013.25,32606.67,25.3,51,4,75
2025/8/29 15:44,42.58,50,1013.25,7822.5,25.3,51,5,0
2025/8/29 15:49,45.15,50,1013.25,9903.33,25.1,52,5,0
2025/8/29 15:54,49.06,50,1013.25,12796.67,25.1,52,5,0
2025/8/29 16:00,49.57,50,1013.25,14085,25.3,53,5,0
2025/8/29 16:05,49.81,50,1013.25,14470,25.3,53,5,0
2025/8/29 16:10,46.5,50,1013.25,14060.83,24.9,52,5,0
2025/8/29 16:15,48.27,50,1013.25,11355,24.9,52,5,0
2025/8/29 16:20,49.69,50,1013.25,14505.83,24.7,53,5,0
2025/8/29 16:25,48.59,50,1013.25,13620.83,24.7,53,5,0
2025/8/29 16:30,49.04,50,1013.25,13700.83,24.7,53,4,0
2025/8/29 16:35,48.5,50,1013.25,12571.67,24.5,52,4,0
2025/8/29 16:40,46.75,50,1013.25,11334.17,24.8,54,4,0
2025/8/29 16:45,45.63,50,1013.25,7835.83,25.2,56,4,0
2025/8/29 16:50,45.65,50,1013.25,9865.83,25.6,56,4,0
2025/8/29 16:55,44.43,50,1013.25,8358.33,25.6,56,4,0
2025/8/29 17:00,42.07,50,1013.25,6498.33,26,55,4,0
2025/8/29 17:05,39.74,50,1013.25,3440,26.2,55,4,0
2025/8/29 17:10,37.34,50,1013.25,2538.33,26.4,55,5,0
2025/8/29 17:15,35.29,50,1013.25,1110.83,26.6,55,5,0
2025/8/29 17:20,34.1,50,1013.25,752.5,26.6,55,5,0
2025/8/29 17:25,31.46,50,1013.25,1230,26.8,55,5,---
2025/8/29 17:30,31.05,50,1013.25,1325.83,27,55,5,---
2025/8/29 17:35,30.83,50,1013.25,2086.67,27.2,55,5,75
2025/8/29 17:40,31.51,50,1013.25,2501.67,26.8,55,5,75
2025/8/29 17:45,31.29,50,1013.25,2125.83,26.8,55,5,75
2025/8/29 17:50,30.65,50,1013.25,1595.83,26.4,55,5,75
2025/8/29 17:55,29.43,50,1013.25,864.17,26.1,53,5,75
2025/8/29 18:00,29.35,50,1013.25,540,26.1,52,5,75
2025/8/29 18:05,29.01,50,1013.25,343.33,26.5,51,5,0
2025/8/29 18:10,28.88,50,1013.25,195.83,26.5,51,5,0
2025/8/29 18:15,28.79,50,1013.25,134.17,26.9,51,5,0
2025/8/29 18:20,28.78,50,1013.25,103.33,26.9,51,5,0
2025/8/29 18:25,28.78,50,1013.25,44.17,27.1,51,5,0
2025/8/29 18:30,28.77,50,1013.25,26.67,27.3,51,5,0
2025/8/29 18:35,28.72,50,1013.25,21.67,27.3,51,5,0
2025/8/29 18:40,28.73,50,1013.25,20,27.5,51,5,0
2025/8/29 18:45,28.74,50,1013.25,19.17,27.7,51,5,0
2025/8/29 18:48,28.73,50,1013.25,19.17,27.7,51,5,0
2025/8/29 18:53,28.74,50,1013.25,19.17,27.7,51,5,0
2025/8/29 18:58,28.8,50,1013.25,19.17,27.9,51,5,0
2025/8/29 19:03,28.79,50,1013.25,19.17,27.9,51,5,0
2025/8/29 19:08,28.75,50,1013.25,19.17,27.9,51,5,0
2025/8/29 19:13,28.75,50,1013.25,0,28.1,51,1,0
2025/8/29 19:18,28.77,50,1013.25,0,28.1,51,1,0
2025/8/29 19:23,28.76,50,1013.25,0,28.1,51,1,0
2025/8/29 19:28,28.74,50,1013.25,0,28.1,51,1,0
2025/8/29 19:33,28.73,50,1013.25,0,28.1,51,1,0
2025/8/29 19:38,28.7,50,1013.25,0,28.1,51,1,0
2025/8/29 19:43,28.66,50,1013.25,0,28.1,51,1,0
2025/8/29 19:48,28.64,50,1013.25,0,28.1,51,1,0
2025/8/29 19:53,28.59,50,1013.25,0,28.1,51,1,0
2025/8/29 19:58,28.51,50,1013.25,0,28.1,51,1,0
2025/8/29 20:03,28.5,50,1013.25,0,28.1,51,1,0
2025/8/29 20:08,28.47,50,1013.25,0,28.1,51,1,0
2025/8/29 20:13,28.44,50,1013.25,0,28.1,51,1,0
2025/8/29 20:18,28.41,50,1013.25,0,28.1,51,1,0
2025/8/29 20:23,28.37,50,1013.25,0,28.1,51,1,0
2025/8/29 20:28,28.35,50,1013.25,0,28.1,51,1,0
2025/8/29 20:33,28.3,50,1013.25,0,28.1,51,1,0
2025/8/29 20:38,28.31,50,1013.25,0,28.1,51,1,0
2025/8/29 20:43,28.28,50,1013.25,0,28.1,51,1,0
2025/8/29 20:48,28.3,50,1013.25,0,28.2,53,1,0
2025/8/29 20:53,28.33,50,1013.25,0,28.2,53,1,0
2025/8/29 20:58,28.34,50,1013.25,0,28.2,53,1,0
2025/8/29 21:03,28.34,50,1013.25,0,28.2,53,1,0
2025/8/29 21:08,28.31,50,1013.25,0,28.2,53,1,0
2025/8/29 21:13,28.27,50,1013.25,0,28.2,53,1,0
2025/8/29 21:18,28.24,50,1013.25,0,28.2,53,1,0
2025/8/29 21:23,28.23,50,1013.25,0,28.2,53,1,0
2025/8/29 21:28,28.22,50,1013.25,0,28.4,53,1,0
2025/8/29 21:33,28.23,50,1013.25,0,28.4,53,1,0
2025/8/29 21:38,28.23,50,1013.25,0,28.4,53,1,0
2025/8/29 21:43,28.21,50,1013.25,0,28.4,53,1,0
2025/8/29 21:48,28.19,50,1013.25,0,28.4,53,1,0
2025/8/29 21:53,28.19,50,1013.25,0,28.4,53,1,0
2025/8/29 21:58,28.17,50,1013.25,0,28.4,53,1,0
2025/8/29 22:03,28.13,50,1013.25,0,28.4,53,1,0
2025/8/29 22:08,28.09,50,1013.25,0,28.4,53,1,0
2025/8/29 22:13,28.07,50,1013.25,0,28.4,53,1,0
2025/8/29 22:18,28.04,50,1013.25,0,28.4,53,1,0
2025/8/29 22:23,28.04,50,1013.25,0,28.4,53,1,0
2025/8/29 22:28,28.04,50,1013.25,0,28.4,53,1,0
2025/8/29 22:33,28.05,50,1013.25,0,28.6,54,1,0
2025/8/29 22:38,28.04,50,1013.25,0,28.6,54,1,0
2025/8/29 22:43,28.04,50,1013.25,0,28.6,54,1,0
2025/8/29 22:48,28.04,50,1013.25,0,28.6,54,1,0
2025/8/29 22:53,28.04,50,1013.25,0,28.6,54,1,0
2025/8/29 22:58,28.03,50,1013.25,0,28.6,54,1,0
2025/8/29 23:03,28.03,50,1013.25,0,28.6,54,1,0
2025/8/29 23:08,28,50,1013.25,0,28.6,54,1,0
2025/8/29 23:13,28.01,50,1013.25,0,28.6,54,2,0
2025/8/29 23:18,28.02,50,1013.25,0,28.6,54,2,0
2025/8/29 23:23,28.02,50,1013.25,0,28.6,54,2,0
2025/8/29 23:28,27.96,50,1013.25,0,28.6,54,2,0
2025/8/29 23:33,27.94,50,1013.25,0,28.6,54,2,0
2025/8/29 23:38,27.91,50,1013.25,0,28.6,54,2,0
2025/8/29 23:43,27.92,50,1013.25,0,28.6,54,2,0
2025/8/29 23:48,27.88,50,1013.25,0,28.8,54,2,0
2025/8/29 23:53,27.84,50,1013.25,0,28.8,54,2,0
2025/8/29 23:58,27.87,50,1013.25,0,28.8,54,2,0
2025/8/30 0:03,27.87,50,1013.25,0,28.8,54,2,0
2025/8/30 0:08,27.87,50,1013.25,0,28.8,54,2,0
2025/8/30 0:13,27.91,50,1013.25,0,28.8,54,2,0
2025/8/30 0:18,27.92,50,1013.25,0,28.8,54,2,0
2025/8/30 0:24,27.91,50,1013.25,0,28.8,54,2,0
2025/8/30 0:29,27.93,50,1013.25,0,28.8,54,2,0
2025/8/30 0:34,27.95,50,1013.25,0,28.8,54,2,0
2025/8/30 0:39,27.94,50,1013.25,0,28.8,54,2,0
2025/8/30 0:44,27.96,50,1013.25,0,28.8,54,2,0
2025/8/30 0:49,27.95,50,1013.25,0,28.8,54,2,0
2025/8/30 0:54,27.93,50,1013.25,0,28.8,54,2,0
2025/8/30 0:59,27.95,50,1013.25,0,29,55,2,0
2025/8/30 1:04,27.96,50,1013.25,0,29,55,2,0
2025/8/30 1:09,27.93,50,1013.25,0,29,55,2,0
2025/8/30 1:14,27.88,50,1013.25,0,29,55,2,0
2025/8/30 1:19,27.86,50,1013.25,0,29,55,2,0
2025/8/30 1:24,27.84,50,1013.25,0,29,55,2,0
2025/8/30 1:29,27.84,50,1013.25,0,29,55,2,0
2025/8/30 1:34,27.82,50,1013.25,0,29,55,2,0
2025/8/30 1:39,27.8,50,1013.25,0,29,55,2,0
2025/8/30 1:44,27.82,50,1013.25,0,29,55,2,0
2025/8/30 1:49,27.77,50,1013.25,0,29,55,2,0
2025/8/30 1:54,27.74,50,1013.25,0,29,55,2,0
2025/8/30 1:59,27.78,50,1013.25,0,29,55,2,0
2025/8/30 2:04,27.79,50,1013.25,0,29,55,2,0
2025/8/30 2:09,27.77,50,1013.25,0,29,55,2,0
2025/8/30 2:14,27.74,50,1013.25,0,29,55,2,0
2025/8/30 2:19,27.77,50,1013.25,0,29,55,2,0
2025/8/30 2:24,27.79,50,1013.25,0,29,55,2,0
2025/8/30 2:29,27.8,50,1013.25,0,29,55,2,0
2025/8/30 2:34,27.86,50,1013.25,0,29,55,2,0
2025/8/30 2:39,27.86,50,1013.25,0,29,55,2,0
2025/8/30 2:44,27.85,50,1013.25,0,29.2,55,2,0
2025/8/30 2:49,27.88,50,1013.25,0,29.2,55,2,0
2025/8/30 2:54,27.87,50,1013.25,0,29.2,55,2,0
2025/8/30 2:59,27.88,50,1013.25,0,29.2,55,2,0
2025/8/30 3:04,27.87,50,1013.25,0,29.2,55,2,0
2025/8/30 3:09,27.81,50,1013.25,0,29.2,55,2,0
2025/8/30 3:14,27.79,50,1013.25,0,29.2,55,2,0
2025/8/30 3:19,27.8,50,1013.25,0,29.2,55,2,0
2025/8/30 3:24,27.78,50,1013.25,0,29.2,55,2,0
2025/8/30 3:29,27.8,50,1013.25,0,29.2,55,2,0
2025/8/30 3:34,27.8,50,1013.25,0,29.2,55,2,0
2025/8/30 3:39,27.86,50,1013.25,0,29.2,55,2,0
2025/8/30 3:44,27.91,50,1013.25,0,29.2,55,2,0
2025/8/30 3:49,27.9,50,1013.25,0,29.2,55,2,0
2025/8/30 3:54,27.92,50,1013.25,0,29.2,55,2,0
2025/8/30 3:59,27.85,50,1013.25,0,29.2,55,2,0
2025/8/30 4:04,27.8,50,1013.25,0,29.2,55,2,0
2025/8/30 4:09,27.8,50,1013.25,0,29.2,55,2,0
2025/8/30 4:14,27.79,50,1013.25,0,29.2,55,2,0
2025/8/30 4:19,27.76,50,1013.25,0,29.2,55,2,0
2025/8/30 4:24,27.84,50,1013.25,0,29.2,55,2,0
2025/8/30 4:29,27.86,50,1013.25,0,29.2,55,2,0
2025/8/30 4:34,27.89,50,1013.25,0,29.2,55,2,0
2025/8/30 4:39,27.9,50,1013.25,0,29.2,55,2,0
2025/8/30 4:44,27.95,50,1013.25,0,29.2,55,2,0
2025/8/30 4:49,27.9,50,1013.25,0.83,29.2,55,2,0
2025/8/30 4:54,27.9,50,1013.25,1.67,29.2,55,2,0
2025/8/30 4:59,27.86,50,1013.25,7.5,29.2,55,2,0
2025/8/30 5:04,27.88,50,1013.25,23.33,29.2,55,2,0
2025/8/30 5:09,27.86,50,1013.25,65,29.2,55,2,0
2025/8/30 5:14,27.9,50,1013.25,121.67,29.2,55,2,0
2025/8/30 5:19,27.95,50,1013.25,196.67,29.2,55,2,0
2025/8/30 5:24,28.01,50,1013.25,299.17,29.2,55,2,0
2025/8/30 5:29,28.1,50,1013.25,416.67,29.2,55,2,0
2025/8/30 5:34,28.14,50,1013.25,549.17,29.2,55,2,0
2025/8/30 5:39,28.25,50,1013.25,670.83,29.4,56,2,0
2025/8/30 5:44,28.34,50,1013.25,793.33,29.4,56,2,0
2025/8/30 5:49,28.42,50,1013.25,915,29.4,56,2,0
2025/8/30 5:54,28.46,50,1013.25,1045,29.4,56,2,0
2025/8/30 5:59,28.55,50,1013.25,1160.83,29.4,56,2,0
2025/8/30 6:04,28.63,50,1013.25,1264.17,29.4,56,2,0
2025/8/30 6:09,28.7,50,1013.25,1345.83,29.4,56,3,0
2025/8/30 6:14,28.79,50,1013.25,1406.67,29.4,56,3,0
2025/8/30 6:19,28.91,50,1013.25,1550.83,29.4,56,3,0
2025/8/30 6:24,29.04,50,1013.25,1672.5,29.4,56,3,0
2025/8/30 6:29,29.16,50,1013.25,1750,29.4,56,3,0
2025/8/30 6:34,29.28,50,1013.25,1828.33,29.4,56,3,0
2025/8/30 6:39,29.41,50,1013.25,1891.67,29.4,56,3,0
2025/8/30 6:44,29.51,50,1013.25,1954.17,29.4,56,3,0
2025/8/30 6:49,29.62,50,1013.25,2015.83,29.4,56,3,0
2025/8/30 6:54,29.75,50,1013.25,2070,29.4,56,3,0
2025/8/30 6:59,29.83,50,1013.25,2118.33,29.4,56,3,0
2025/8/30 7:04,29.92,50,1013.25,2168.33,29.4,56,3,0
2025/8/30 7:09,30.01,50,1013.25,2206.67,29.4,56,3,0
2025/8/30 7:14,30.14,50,1013.25,2249.17,29.4,56,3,0
2025/8/30 7:19,30.21,50,1013.25,2286.67,29.6,56,3,0
2025/8/30 7:24,30.38,50,1013.25,2316.67,29.6,56,3,0
2025/8/30 7:29,30.57,50,1013.25,2355.83,29.6,56,3,0
2025/8/30 7:34,30.76,50,1013.25,2390.83,29.6,56,4,0
2025/8/30 7:39,30.95,50,1013.25,2430.83,29.6,56,4,0
2025/8/30 7:44,31.06,50,1013.25,2458.33,29.6,56,4,0
2025/8/30 7:49,31.14,50,1013.25,2490,29.6,56,4,0
2025/8/30 7:54,31.21,50,1013.25,2516.67,29.6,56,4,0
2025/8/30 7:59,31.25,50,1013.25,2550,29.6,56,4,0
2025/8/30 8:04,31.35,50,1013.25,2576.67,29.6,56,4,0
2025/8/30 8:09,31.4,50,1013.25,2599.17,29.6,56,4,0
2025/8/30 8:14,31.31,50,1013.25,2628.33,29.6,56,4,0
2025/8/30 8:19,31.37,50,1013.25,2653.33,29.8,56,4,0
2025/8/30 8:24,31.52,50,1013.25,2672.5,29.8,56,4,0
2025/8/30 8:29,31.7,50,1013.25,2695,29.8,56,4,0
2025/8/30 8:34,31.75,50,1013.25,2711.67,29.8,56,4,0
2025/8/30 8:39,30.84,50,1013.25,2731.67,29.8,56,4,0
2025/8/30 8:44,29.59,50,1013.25,2748.33,29,57,5,0
2025/8/30 8:49,28.79,50,1013.25,2764.17,28,53,5,0
2025/8/30 8:54,28.12,50,1013.25,2795.83,27.1,50,5,0
2025/8/30 8:59,27.47,50,1013.25,2811.67,26.7,50,5,0
2025/8/30 10:42,28.28,50,1013.25,,24.9,53,5,0
2025/8/30 10:47,28.48,50,1013.25,,24.9,53,5,0
2025/8/30 10:49,28.39,50,1013.25,,24.7,53,4,0
2025/8/30 10:54,28.6,50,1013.25,,24.7,53,4,50
2025/8/30 10:59,28.92,50,1013.25,,24.7,53,4,50
2025/8/30 11:00,28.83,50,1013.25,,24.7,53,4,50
2025/8/30 11:05,28.79,50,1013.25,,24.7,53,4,50
2025/8/30 11:21,29.46,39.97,1003.16,4375.83,24.6,55,4,50
2025/8/30 11:26,30.24,39.96,1003.05,4376.67,24.9,57,4,---
2025/8/30 11:31,30.94,39.68,1003,4452.5,25.3,59,5,---
2025/8/30 11:36,31.39,38.97,1002.91,4558.33,25.5,59,4,---
2025/8/30 11:41,31.84,38.27,1002.9,4618.33,25.9,59,4,---
2025/8/30 11:41,31.9,38.15,1002.77,4706.67,,,None,N/A
2025/8/30 11:48,32.43,37.88,1002.85,4716.67,25.9,59,4,50
2025/8/30 11:53,32.78,37.35,1002.75,4920,26.3,59,5,---
2025/8/30 11:58,33.18,36.82,1002.78,5183.33,26.7,59,5,---
2025/8/30 12:03,35.15,33.89,1002.67,5765.83,26.7,59,5,---
2025/8/30 12:04,35.44,33.64,1002.73,7420.83,26.7,59,5,75
2025/8/30 12:09,36.01,33.04,1002.64,6933.33,26.9,58,5,---
2025/8/30 12:14,39.35,26.39,1002.5,13549.17,27.1,58,5,---
2025/8/30 12:19,38.63,25.4,1002.53,14780.83,26.5,55,5,---
2025/8/30 12:24,38.83,24.02,1002.3,17080,26.1,54,5,---
2025/8/30 12:29,39.29,23.39,1002.34,18555.83,25.8,56,5,---
2025/8/30 12:34,36.74,26.08,1002.19,18754.17,25.8,56,5,---
2025/8/30 12:39,41.55,20.84,1002.18,12704.17,25.6,55,5,---
2025/8/30 12:44,42.27,19.88,1002.17,21893.33,25.6,55,5,---
2025/8/30 12:49,42.8,19.38,1002.08,23525,25.6,55,5,---
2025/8/30 12:53,44.1,17.88,1001.97,25156.67,25.6,55,5,50
2025/8/30 12:58,44.32,17.86,1001.94,26000.83,25.6,55,5,50
2025/8/30 12:58,44.51,17.75,1001.96,26117.5,25.6,55,5,75
2025/8/30 13:00,44.7,17.44,1001.85,26640,25.6,55,5,75
2025/8/30 13:05,44.95,17.21,1001.87,27172.5,25.6,55,5,---
2025/8/30 13:10,45.1,17.02,1001.79,27501.67,25.6,55,5,---
2025/8/30 13:15,45.19,16.49,1001.84,27830.83,25.6,55,5,---
2025/8/30 13:20,45.27,16.3,1001.66,28238.33,25.4,54,5,---
2025/8/30 13:25,45.67,16.75,1001.7,28840.83,25.4,54,5,---
2025/8/30 13:30,45.52,16.25,1001.63,29087.5,25.2,54,5,---
2025/8/30 13:35,45.64,15.91,1001.66,29670,25.2,54,5,---
2025/8/30 13:40,45.82,15.53,1001.51,30385.83,25.2,54,5,---
2025/8/30 13:45,46.3,15.05,1001.54,30757.5,25.2,54,5,---
2025/8/30 13:50,46.21,15.27,1001.48,31330,25.2,54,5,---
2025/8/30 13:55,46.45,15.12,1001.57,31440.83,25.2,54,5,---
2025/8/30 14:00,46.59,15,1001.49,31626.67,25.2,54,5,---
2025/8/30 14:05,46.71,15.04,1001.37,31487.5,25,53,5,---
2025/8/30 14:10,46.33,14.89,1001.27,32370.83,25,53,5,---
2025/8/30 14:15,46.37,15.42,1001.39,32472.5,25,53,5,---
2025/8/30 14:20,46.56,15.6,1001.31,32320,25,53,5,---
2025/8/30 14:25,46.19,14.69,1001.34,31920,25,53,5,---
2025/8/30 14:30,46.47,14.16,1001.2,32528.33,24.8,53,5,---
2025/8/30 14:35,46.47,14.19,1001.14,32701.67,24.8,53,5,---
2025/8/30 14:40,46.48,13.98,1001.19,32435,24.8,51,5,---
2025/8/30 14:45,46.64,13.94,1001.21,32521.67,24.8,51,5,---
2025/8/30 14:50,46.05,14.99,1001.3,32681.67,24.8,51,5,---
2025/8/30 14:55,46.64,14.35,1001.27,32588.33,24.8,51,5,---
2025/8/30 15:00,46.07,14.55,1001.33,32462.5,24.8,51,5,---
2025/8/30 15:05,45.3,14.52,1001.28,31692.5,24.8,51,5,---
2025/8/30 15:10,45.35,15.2,1001.35,31731.67,25,52,5,---
2025/8/30 15:15,45.25,15.11,1001.37,31118.33,25,52,5,---
2025/8/30 15:20,45.22,15.07,1001.29,30565.83,25,52,5,---
2025/8/30 15:25,44.52,16.04,1001.37,30299.17,25,52,5,---
2025/8/30 15:30,44.48,16.06,1001.34,29980.83,25,52,5,---
2025/8/30 15:35,44.82,15.79,1001.44,29599.17,25,52,5,---
2025/8/30 15:40,44.64,15.93,1001.36,29296.67,25,52,5,---
2025/8/30 15:45,44.35,16.36,1001.39,29249.17,25,52,5,---
2025/8/30 15:50,44.05,16.33,1001.42,29193.33,25,52,5,---
2025/8/30 15:55,43.68,16.94,1001.42,27989.17,25,52,5,---
2025/8/30 16:00,43.13,17.4,1001.37,27488.33,25.2,52,5,---
2025/8/30 16:05,42.75,17.78,1001.38,25647.5,25.2,52,5,---
2025/8/30 16:10,42.23,18.26,1001.29,25063.33,25.2,52,5,---
2025/8/30 16:15,41.87,19.31,1001.44,25233.33,25.2,52,5,---
2025/8/30 16:20,41.18,19,1001.42,23800,25,53,5,---
2025/8/30 16:25,41.06,18.44,1001.42,23156.67,25,53,5,---
2025/8/30 16:30,40.27,17.65,1001.44,22221.67,24.8,52,5,---
2025/8/30 16:35,39.16,19.02,1001.4,21737.5,24.4,50,5,---
2025/8/30 16:40,39.33,21.47,1001.47,20167.5,24.5,52,5,---
2025/8/30 16:45,39.27,23.02,1001.5,18790.83,24.8,55,5,---
2025/8/30 16:50,39.68,23.32,1001.57,17891.67,25.2,56,5,---
2025/8/30 16:55,39.7,23.71,1001.48,16618.33,25.6,57,5,---
2025/8/30 17:00,39.09,23.85,1001.46,15306.67,25.6,57,5,---
2025/8/30 17:05,38.46,25.82,1001.36,12890.83,26.2,56,5,---
2025/8/30 17:10,37.74,26.92,1001.39,11252.5,26.2,56,5,---
2025/8/30 17:15,37.39,28.45,1001.35,10132.5,26.6,56,5,---
2025/8/30 17:20,36.98,28.37,1001.41,9195.83,26.6,56,5,---
2025/8/30 17:25,36.35,29.7,1001.35,7783.33,26.8,57,5,---
2025/8/30 17:30,34.8,31.4,1001.32,6163.33,27,56,5,---
2025/8/30 17:35,32.71,32.78,1001.39,4680,26.6,55,5,---
2025/8/30 17:40,30.86,33.72,1001.31,3436.67,26.2,54,5,---
2025/8/30 17:45,29.84,34.6,1001.28,2370,25.8,52,1,---
2025/8/30 17:50,30.14,34.96,1001.37,1415.83,25.8,52,1,---
2025/8/30 17:55,30.26,35.19,1001.46,1052.5,25.8,52,1,---
2025/8/30 18:00,30.1,35.38,1001.49,732.5,26.2,52,1,---
2025/8/30 18:05,30.06,36.18,1001.54,453.33,26.4,52,1,---
2025/8/30 18:10,29.94,36.84,1001.5,293.33,26.4,52,1,---
2025/8/30 18:16,29.87,37.44,1001.5,183.33,26.6,52,1,---
2025/8/30 18:21,29.88,37.6,1001.52,110,26.8,52,2,---
2025/8/30 18:26,29.8,38.03,1001.64,57.5,26.8,52,2,---
2025/8/30 18:31,29.71,38.05,1001.66,22.5,26.8,52,2,---
2025/8/30 18:36,29.67,38.61,1001.71,6.67,27,53,5,---
2025/8/30 18:41,29.65,39.05,1001.79,2.5,27,53,5,---
2025/8/30 18:46,29.65,39.22,1001.93,0.83,27.2,53,5,---
2025/8/30 18:51,28.21,42.13,1002.01,0.83,26.6,53,5,---
2025/8/30 18:56,27.18,42.55,1001.99,0.83,26.2,54,5,---
2025/8/30 19:01,26.47,40.08,1002.12,0.83,25,52,5,---
2025/8/30 19:06,25.98,39.06,1002.2,0,24.6,51,5,---
2025/8/30 19:11,25.46,37.57,1002.2,0,24.4,49,4,---
2025/8/30 19:16,25.14,36.53,1002.27,0,24,48,4,---
2025/8/30 19:21,26.35,36.32,1002.34,0,24.2,49,1,---
2025/8/30 19:26,27.11,35.31,1002.38,0,24.6,49,1,---
2025/8/30 19:31,27.48,33.81,1002.5,0,25,49,1,---
2025/8/30 19:36,27.73,35.02,1002.54,0,25,49,1,---
2025/8/30 19:41,27.94,35.29,1002.69,0,25.4,49,2,---
2025/8/30 19:46,27.99,35.67,1002.74,0,25.4,49,2,---
2025/8/30 19:51,28.08,36.33,1002.75,0,25.6,49,2,---
2025/8/30 19:56,28.1,36.74,1002.76,0,25.8,50,2,---
2025/8/30 20:01,28.12,37.29,1002.79,0,26,50,3,---
2025/8/30 20:06,28.18,37.2,1002.8,0,26,50,3,---
2025/8/30 20:11,28.2,37.51,1002.83,0,26.2,50,3,---
2025/8/30 20:16,28.21,37.88,1002.87,0,26.2,50,3,---
2025/8/30 20:21,28.22,38.21,1002.97,0,26.4,50,3,---
2025/8/30 20:26,28.23,39.2,1002.98,0,26.4,50,3,---
2025/8/30 20:31,28.27,38.35,1002.99,0,26.4,50,3,---
2025/8/30 20:36,28.28,38.96,1002.99,0,26.6,51,3,---
2025/8/30 20:41,28.3,39.39,1002.9,0,26.6,51,3,---
2025/8/30 20:46,28.29,39.79,1002.86,0,26.6,51,3,---
2025/8/30 20:51,28.29,40.12,1002.97,0,26.8,51,3,---
2025/8/30 20:56,28.29,40.38,1003.08,0,26.8,51,3,---
2025/8/30 21:01,28.33,40.93,1003.18,0,26.8,51,3,---
2025/8/30 21:06,28.37,40.82,1003.12,0,27,51,4,---
2025/8/30 21:11,28.4,41.1,1003.2,0,27,51,4,---
2025/8/30 21:16,28.39,41.12,1003.21,0,27,51,4,---
2025/8/30 21:21,28.4,41.64,1003.23,0,27,51,4,---
2025/8/30 21:26,28.41,41.83,1003.21,0,27.2,52,4,---
2025/8/30 21:31,28.44,41.11,1003.3,0,27.2,52,4,---
2025/8/30 21:36,28.47,42.04,1003.29,0,27.2,52,4,---
2025/8/30 21:41,28.49,42.19,1003.29,0,27.4,52,4,---
2025/8/30 21:46,28.52,42.35,1003.33,0,27.4,52,4,---
2025/8/30 21:51,28.52,42.47,1003.23,0,27.4,52,4,---
